14649 | 03-2026 | 25000 | 0 | 25000
14650 | 03-2026 | 930000 | 0 | 930000
14651 | 03-2026 | 1480000 | 0 | 1480000
14652 | 03-2026 | 300000 | 0 | 300000
14653 | 03-2026 | 1015000 | 0 | 1015000
14654 | 03-2026 | 425000 | 0 | 425000
14655 | 03-2026 | 150000 | 0 | 150000
14656 | 03-2026 | 120000 | 0 | 120000
14657 | 03-2026 | 135000 | 0 | 135000
14658 | 03-2026 | 850000 | 42500 | 807500
14659 | 03-2026 | 20000 | 0 | 20000
14660 | 03-2026 | 460000 | 0 | 460000
14661 | 03-2026 | 1300000 | 0 | 1300000
14662 | 03-2026 | 420000 | 0 | 420000
14663 | 03-2026 | 1030000 | 0 | 1030000
14664 | 03-2026 | 670000 | 0 | 670000
14665 | 03-2026 | 500000 | 0 | 500000
14666 | 03-2026 | 80000 | 0 | 80000
14667 | 03-2026 | 275000 | 0 | 275000
14670 | 03-2026 | 460000 | 0 | 460000
14671 | 03-2026 | 500000 | 0 | 500000
14673 | 03-2026 | 530000 | 0 | 530000
14674 | 03-2026 | 480000 | 0 | 480000
14675 | 03-2026 | 250000 | 0 | 250000
14677 | 03-2026 | 30000 | 0 | 30000
17679 | 03-2026 | 930000 | 0 | 930000
14680 | 03-2026 | 320000 | 0 | 320000
14681 | 03-2026 | 530000 | 26500 | 503500
14682 | 03-2026 | 120000 | 0 | 120000
14687 | 03-2026 | 80000 | 0 | 80000
14688 | 03-2026 | 180000 | 0 | 180000
14689 | 03-2026 | 250000 | 0 | 250000
14691 | 03-2026 | 400000 | 0 | 400000
14692 | 03-2026 | 750000 | 0 | 750000
14695 | 03-2026 | 220000 | 0 | 220000
14696 | 03-2026 | 25000 | 0 | 25000
14697 | 03-2026 | 1580000 | 0 | 1580000
14699 | 03-2026 | 1580000 | 0 | 1580000
14700 | 03-2026 | 400000 | 0 | 400000
14701 | 03-2026 | 40000 | 0 | 40000
14702 | 03-2026 | 280000 | 0 | 280000
14703 | 03-2026 | 420000 | 21000 | 399000
14704 | 03-2026 | 570000 | 0 | 570000
14705 | 03-2026 | 765000 | 0 | 765000
14706 | 03-2026 | 350000 | 0 | 350000
14708 | 03-2026 | 1230000 | 0 | 1230000
14709 | 03-2026 | 300000 | 15000 | 285000
14710 | 03-2026 | 25000 | 0 | 25000
14711 | 03-2026 | 40000 | 0 | 40000
14712 | 03-2026 | 265000 | 0 | 265000
14713 | 03-2026 | 360000 | 0 | 360000
14715 | 03-2026 | 365000 | 0 | 365000
14716 | 03-2026 | 1230000 | 0 | 1230000
14718 | 03-2026 | 1250000 | 0 | 1250000
14720 | 03-2026 | 2080000 | 0 | 2080000
14721 | 03-2026 | 1030000 | 0 | 1030000
14722 | 03-2026 | 110000 | 0 | 110000
14724 | 03-2026 | 1100000 | 0 | 1100000
14725 | 03-2026 | 2230000 | 0 | 2230000
14726 | 03-2026 | 1550000 | 0 | 1550000
14729 | 03-2026 | 1620000 | 0 | 1620000
14730 | 03-2026 | 280000 | 0 | 280000
14732 | 03-2026 | 285000 | 0 | 285000
14733 | 03-2026 | 280000 | 0 | 280000
14734 | 03-2026 | 40000 | 0 | 40000
14735 | 03-2026 | 250000 | 0 | 250000
14736 | 03-2026 | 120000 | 0 | 120000
14728 | 04-2026 | 1200000 | 0 | 1200000
14719 | 04-2026 | 3885000 | 0 | 3885000
14503 | 04-2026 | 460000 | 0 | 460000
14739 | 04-2026 | 40000 | 0 | 40000
14740 | 04-2026 | 250000 | 0 | 250000
14741 | 04-2026 | 210000 | 0 | 210000
14743 | 04-2026 | 300000 | 0 | 300000
14744 | 04-2026 | 530000 | 0 | 530000
14745 | 04-2026 | 360000 | 0 | 360000
14746 | 04-2026 | 280000 | 0 | 280000
14747 | 04-2026 | 20000 | 0 | 20000
14748 | 04-2026 | 80000 | 0 | 80000
14749 | 04-2026 | 530000 | 0 | 530000
14750 | 04-2026 | 250000 | 0 | 250000
14751 | 04-2026 | 780000 | 0 | 780000
14753 | 04-2026 | 400000 | 0 | 400000
14754 | 04-2026 | 1580000 | 0 | 1580000
14755 | 04-2026 | 5000 | 0 | 5000
14756 | 04-2026 | 15000 | 0 | 15000
14758 | 04-2026 | 275000 | 0 | 275000
14759 | 04-2026 | 400000 | 0 | 400000
14761 | 04-2026 | 400000 | 0 | 400000
14762 | 04-2026 | 1030000 | 0 | 1030000
14764 | 04-2026 | 375000 | 0 | 375000
14765 | 04-2026 | 400000 | 0 | 400000
14766 | 04-2026 | 650000 | 0 | 650000
14768 | 04-2026 | 335000 | 0 | 335000
14769 | 04-2026 | 2800000 | 0 | 2800000
14770 | 04-2026 | 800000 | 0 | 800000
14771 | 04-2026 | 1680000 | 0 | 1680000
14772 | 04-2026 | 530000 | 0 | 530000
14773 | 04-2026 | 860000 | 0 | 860000
14774 | 04-2026 | 1635000 | 0 | 1635000
14776 | 04-2026 | 80000 | 0 | 80000
14777 | 04-2026 | 530000 | 0 | 530000
14778 | 04-2026 | 280000 | 0 | 280000
14779 | 04-2026 | 310000 | 0 | 310000
14781 | 04-2026 | 220000 | 0 | 220000
14782 | 04-2026 | 365000 | 0 | 365000
14783 | 04-2026 | 40000 | 0 | 40000
14784 | 04-2026 | 250000 | 0 | 250000
14786 | 04-2026 | 305000 | 0 | 305000
14787 | 04-2026 | 350000 | 0 | 350000
14789 | 04-2026 | 660000 | 33000 | 627000
14793 | 04-2026 | 460000 | 0 | 460000
14794 | 04-2026 | 650000 | 0 | 650000
14795 | 04-2026 | 80000 | 0 | 80000
14796 | 04-2026 | 260000 | 0 | 260000
14797 | 04-2026 | 180000 | 0 | 180000
14799 | 04-2026 | 750000 | 0 | 750000
14800 | 04-2026 | 40000 | 0 | 40000
14802 | 04-2026 | 460000 | 0 | 46000
14804 | 04-2026 | 180000 | 0 | 180000
14806 | 04-2026 | 530000 | 0 | 530000
14807 | 04-2026 | 250000 | 0 | 250000
14808 | 04-2026 | 1580000 | 0 | 1580000
14810 | 04-2026 | 485000 | 0 | 485000
14812 | 04-2026 | 40000 | 0 | 40000
14814 | 04-2026 | 1880000 | 0 | 1880000
14815 | 04-2026 | 40000 | 0 | 40000
14816 | 04-2026 | 310000 | 0 | 310000
14817 | 04-2026 | 300000 | 0 | 300000
14822 | 04-2026 | 805000 | 0 | 805000
14879 | 04-2026 | 30000 | 0 | 30000
14880 | 04-2026 | 40000 | 0 | 40000
14881 | 04-2026 | 250000 | 0 | 250000
14882 | 04-2026 | 250000 | 0 | 250000
14884 | 04-2026 | 480000 | 0 | 480000
14885 | 04-2026 | 40000 | 0 | 40000
14886 | 04-2026 | 1450000 | 0 | 1450000
14887 | 04-2026 | 280000 | 0 | 280000
14890 | 04-2026 | 300000 | 0 | 300000
14891 | 04-2026 | 430000 | 0 | 430000
14893 | 04-2026 | 1160000 | 58000 | 1102000
14895 | 04-2026 | 1260000 | 0 | 1260000
14896 | 04-2026 | 275000 | 0 | 275000
14898 | 04-2026 | 40000 | 0 | 40000
14899 | 04-2026 | 650000 | 0 | 650000
14905 | 04-2026 | 265000 | 0 | 265000
14906 | 04-2026 | 640000 | 0 | 640000
14907 | 04-2026 | 280000 | 0 | 280000
14909 | 04-2026 | 270000 | 0 | 270000
14911 | 04-2026 | 15000 | 0 | 15000
14912 | 04-2026 | 930000 | 0 | 930000
14916 | 04-2026 | 250000 | 0 | 250000
14915 | 04-2026 | 310000 | 0 | 310000
14917 | 04-2026 | 180000 | 0 | 180000
14918 | 04-2026 | 500000 | 0 | 500000
14919 | 04-2026 | 930000 | 0 | 930000
14921 | 04-2026 | 180000 | 0 | 180000
14922 | 04-2026 | 1480000 | 0 | 1480000
14923 | 04-2026 | 60000 | 0 | 60000
14924 | 04-2026 | 660000 | 0 | 660000
14926 | 04-2026 | 810000 | 0 | 810000
14927 | 04-2026 | 265000 | 0 | 265000
14928 | 04-2026 | 580000 | 0 | 580000
14929 | 04-2026 | 30000 | 0 | 30000
14932 | 04-2026 | 530000 | 0 | 530000
14934 | 04-2026 | 260000 | 13000 | 247000
14935 | 04-2026 | 280000 | 0 | 280000
14936 | 04-2026 | 180000 | 0 | 180000
14939 | 04-2026 | 880000 | 0 | 880000
14940 | 04-2026 | 300000 | 0 | 300000
14942 | 04-2026 | 4100000 | 0 | 4100000
14904 | 05-2026 | 372000 | 0 | 372000
14908 | 05-2026 | 750000 | 0 | 750000
14034 | 05-2026 | 830000 | 0 | 830000
14943 | 05-2026 | 40000 | 0 | 40000
14944 | 05-2026 | 1300000 | 0 | 1300000
14937 | 05-2026 | 175000 | 0 | 175000
14946 | 05-2026 | 530000 | 0 | 530000
14947 | 05-2026 | 430000 | 0 | 430000
14948 | 05-2026 | 1660000 | 83000 | 1577000
14950 | 05-2026 | 20000 | 0 | 20000
14951 | 05-2026 | 150000 | 0 | 150000
14953 | 05-2026 | 180000 | 0 | 180000
14957 | 05-2026 | 546000 | 0 | 546000
14959 | 05-2026 | 250000 | 0 | 250000
14960 | 05-2026 | 516000 | 0 | 516000
14962 | 05-2026 | 620000 | 0 | 620000
14963 | 05-2026 | 600000 | 0 | 600000
14965 | 05-2026 | 400000 | 20000 | 380000
14966 | 05-2026 | 580000 | 0 | 580000
14967 | 05-2026 | 1460000 | 0 | 1460000
14970 | 05-2026 | 250000 | 0 | 250000
14974 | 05-2026 | 1596000 | 0 | 1596000
14975 | 05-2026 | 960000 | 0 | 960000
14976 | 05-2026 | 300000 | 0 | 300000
14977 | 05-2026 | 196000 | 0 | 196000
14979 | 05-2026 | 860000 | 0 | 860000
14980 | 05-2026 | 40000 | 0 | 40000
14981 | 05-2026 | 180000 | 0 | 180000
14983 | 05-2026 | 460000 | 0 | 460000
14984 | 05-2026 | 696000 | 0 | 696000
14987 | 05-2026 | 250000 | 0 | 250000
14988 | 05-2026 | 180000 | 0 | 180000
14989 | 05-2026 | 300000 | 0 | 300000
14990 | 05-2026 | 570000 | 0 | 570000
14992 | 05-2026 | 510000 | 0 | 510000
14993 | 05-2026 | 270000 | 0 | 270000
14995 | 05-2026 | 80000 | 0 | 80000
14996 | 05-2026 | 846000 | 0 | 846000
14997 | 05-2026 | 340000 | 0 | 340000
14998 | 05-2026 | 750000 | 0 | 750000
14999 | 05-2026 | 480000 | 0 | 480000
15001 | 05-2026 | 2526000 | 0 | 2526000
15002 | 05-2026 | 546000 | 0 | 546000
15003 | 05-2026 | 1030000 | 51500 | 978500
15004 | 05-2026 | 180000 | 0 | 180000
15007 | 05-2026 | 40000 | 0 | 40000
15008 | 05-2026 | 2710000 | 0 | 2710000
15010 | 05-2026 | 285000 | 0 | 285000
15011 | 05-2026 | 180000 | 0 | 180000
15012 | 05-2026 | 40000 | 0 | 40000
15015 | 05-2026 | 526000 | 0 | 526000
15018 | 05-2026 | 130000 | 0 | 130000
15019 | 05-2026 | 180000 | 0 | 180000
15022 | 05-2026 | 200000 | 0 | 200000
15023 | 05-2026 | 40000 | 0 | 40000
15024 | 05-2026 | 480000 | 0 | 480000
15026 | 05-2026 | 376000 | 0 | 376000
15027 | 05-2026 | 1080000 | 0 | 1080000
15029 | 05-2026 | 275000 | 0 | 275000
15030 | 05-2026 | 40000 | 0 | 40000
15032 | 05-2026 | 846000 | 0 | 846000
15033 | 05-2026 | 480000 | 0 | 480000
15035 | 05-2026 | 980000 | 0 | 980000
15037 | 05-2026 | 696000 | 0 | 696000
15038 | 05-2026 | 120000 | 0 | 120000
15040 | 05-2026 | 496000 | 0 | 496000
15045 | 05-2026 | 391000 | 0 | 391000
15047 | 05-2026 | 280000 | 0 | 280000
15049 | 05-2026 | 85000 | 0 | 85000
15050 | 05-2026 | 50000 | 0 | 50000
15051 | 05-2026 | 650000 | 0 | 650000
15052 | 05-2026 | 330000 | 0 | 330000
15053 | 05-2026 | 500000 | 0 | 500000
15054 | 05-2026 | 1170000 | 0 | 1170000
15055 | 05-2026 | 846000 | 0 | 846000
15056 | 05-2026 | 526000 | 0 | 526000
15057 | 05-2026 | 250000 | 0 | 250000
15058 | 05-2026 | 180000 | 0 | 180000
15059 | 05-2026 | 40000 | 0 | 40000
15060 | 05-2026 | 250000 | 0 | 250000
15061 | 05-2026 | 325000 | 0 | 325000
15062 | 05-2026 | 750000 | 0 | 750000
15064 | 05-2026 | 500000 | 0 | 500000
15066 | 05-2026 | 446000 | 0 | 446000
15067 | 05-2026 | 250000 | 0 | 250000
15068 | 05-2026 | 40000 | 0 | 40000
15069 | 05-2026 | 880000 | 0 | 880000
15070 | 05-2026 | 150000 | 0 | 150000
15072 | 05-2026 | 316000 | 0 | 316000
14574 | 05-2026 | 1496000 | 0 | 1496000
15076 | 05-2026 | 310000 | 0 | 310000
15077 | 05-2026 | 630000 | 0 | 630000
15079 | 05-2026 | 365000 | 0 | 365000
15080 | 05-2026 | 40000 | 0 | 40000
15081 | 05-2026 | 1350000 | 0 | 1350000
15085 | 05-2026 | 346000 | 0 | 346000
15088 | 05-2026 | 2100000 | 105000 | 1995000
15089 | 05-2026 | 446000 | 0 | 446000
15090 | 05-2026 | 1300000 | 0 | 1300000
15092 | 05-2026 | 180000 | 0 | 180000
15093 | 05-2026 | 325000 | 0 | 325000
15094 | 05-2026 | 40000 | 0 | 40000
15096 | 05-2026 | 40000 | 0 | 40000
15097 | 05-2026 | 480000 | 0 | 480000
15098 | 05-2026 | 750000 | 0 | 750000
15099 | 05-2026 | 675000 | 0 | 675000
15100 | 05-2026 | 400000 | 0 | 400000
15101 | 05-2026 | 250000 | 0 | 250000
15102 | 05-2026 | 40000 | 0 | 40000
15103 | 05-2026 | 300000 | 0 | 300000
15105 | 05-2026 | 350000 | 0 | 350000
15106 | 05-2026 | 40000 | 0 | 40000
15107 | 05-2026 | 80000 | 0 | 80000
15108 | 05-2026 | 1110000 | 0 | 1110000
15112 | 05-2026 | 1580000 | 0 | 1580000
15114 | 05-2026 | 120000 | 0 | 120000
15115 | 05-2026 | 543000 | 0 | 543000
15119 | 05-2026 | 80000 | 0 | 80000
15120 | 05-2026 | 250000 | 0 | 250000
15122 | 05-2026 | 45000 | 0 | 45000
15124 | 05-2026 | 1150000 | 0 | 1150000
15125 | 05-2026 | 40000 | 0 | 40000
15126 | 05-2026 | 698000 | 0 | 698000
15130 | 05-2026 | 365000 | 0 | 365000
15133 | 05-2026 | 20000 | 0 | 20000
15135 | 05-2026 | 60000 | 0 | 60000
15136 | 05-2026 | 40000 | 0 | 40000
15137 | 05-2026 | 400000 | 0 | 400000
15087 | 06-2026 | 742000 | 0 | 742000
15110 | 06-2026 | 1700000 | 0 | 1700000
15063 | 06-2026 | 650000 | 0 | 650000
15141 | 06-2026 | 500000 | 0 | 500000
15134 | 06-2026 | 1700000 | 0 | 1700000
15138 | 06-2026 | 430000 | 21500 | 408500
15140 | 06-2026 | 90000 | 0 | 9000
15144 | 06-2026 | 250000 | 0 | 250000
15149 | 06-2026 | 250000 | 0 | 250000
15150 | 06-2026 | 400000 | 0 | 400000
15152 | 06-2026 | 750000 | 0 | 750000
15154 | 06-2026 | 1480000 | 0 | 1480000
15155 | 06-2026 | 780000 | 0 | 780000
15157 | 06-2026 | 530000 | 0 | 530000
15158 | 06-2026 | 460000 | 0 | 460000
15160 | 06-2026 | 365000 | 0 | 365000
15161 | 06-2026 | 620000 | 0 | 620000
15163 | 06-2026 | 300000 | 0 | 300000
15164 | 06-2026 | 40000 | 0 | 40000
15168 | 06-2026 | 920000 | 0 | 920000
15169 | 06-2026 | 40000 | 0 | 40000
15170 | 06-2026 | 460000 | 0 | 460000
15172 | 06-2026 | 275000 | 0 | 275000
15174 | 06-2026 | 40000 | 0 | 40000
15177 | 06-2026 | 300000 | 0 | 300000
15180 | 06-2026 | 225000 | 0 | 225000
15128 | 06-2026 | 80000 | 0 | 80000
15183 | 06-2026 | 120000 | 0 | 120000
15184 | 06-2026 | 220000 | 0 | 220000
15186 | 06-2026 | 530000 | 0 | 530000
15188 | 06-2026 | 40000 | 0 | 40000
15192 | 06-2026 | 120000 | 0 | 120000
15194 | 06-2026 | 300000 | 0 | 300000
15195 | 06-2026 | 460000 | 0 | 460000
15197 | 06-2026 | 250000 | 0 | 250000
15200 | 06-2026 | 280000 | 0 | 280000
15201 | 06-2026 | 730000 | 0 | 730000
15202 | 06-2026 | 540000 | 0 | 540000
15204 | 06-2026 | 530000 | 0 | 530000
15206 | 06-2026 | 125000 | 0 | 125000
15208 | 06-2026 | 1150000 | 0 | 1150000
15209 | 06-2026 | 375000 | 0 | 375000
15210 | 06-2026 | 1070000 | 0 | 1070000
15211 | 06-2026 | 2250000 | 0 | 2250000
15212 | 06-2026 | 40000 | 0 | 40000
15213 | 06-2026 | 40000 | 0 | 40000
15214 | 06-2026 | 480000 | 0 | 48000
15215 | 06-2026 | 446000 | 0 | 446000
15216 | 06-2026 | 460000 | 23000 | 437000
15217 | 06-2026 | 690000 | 0 | 690000
15218 | 06-2026 | 460000 | 0 | 460000
15219 | 06-2026 | 1030000 | 0 | 1030000
15221 | 06-2026 | 446000 | 0 | 446000
15223 | 06-2026 | 30000 | 0 | 30000
15225 | 06-2026 | 1800000 | 0 | 1800000
15227 | 06-2026 | 400000 | 0 | 400000
15228 | 06-2026 | 180000 | 0 | 180000
15229 | 06-2026 | 40000 | 0 | 40000
15230 | 06-2026 | 280000 | 0 | 280000
15232 | 06-2026 | 460000 | 0 | 460000
15233 | 06-2026 | 376000 | 0 | 376000
15235 | 06-2026 | 1130000 | 0 | 1130000
15236 | 06-2026 | 250000 | 0 | 250000
15240 | 06-2026 | 310000 | 0 | 310000
15241 | 06-2026 | 1210000 | 0 | 1210000
15247 | 06-2026 | 40000 | 0 | 40000
15249 | 06-2026 | 1200000 | 0 | 1200000
15251 | 06-2026 | 270000 | 0 | 270000
15252 | 06-2026 | 40000 | 0 | 40000
15254 | 06-2026 | 50000 | 0 | 50000
15255 | 06-2026 | 530000 | 0 | 530000
15256 | 06-2026 | 696000 | 0 | 696000
15257 | 06-2026 | 30000 | 0 | 30000
15258 | 06-2026 | 710000 | 0 | 710000
15260 | 06-2026 | 425000 | 21250 | 403750
15264 | 06-2026 | 180000 | 0 | 180000
15265 | 06-2026 | 1780000 | 0 | 1780000
15266 | 06-2026 | 40000 | 0 | 40000
15267 | 06-2026 | 275000 | 0 | 275000
15268 | 06-2026 | 125000 | 0 | 125000
15270 | 06-2026 | 480000 | 0 | 480000
15271 | 06-2026 | 240000 | 0 | 240000
15274 | 06-2026 | 250000 | 12500 | 237500
15277 | 06-2026 | 120000 | 0 | 120000
15278 | 06-2026 | 260000 | 13000 | 247000
15279 | 06-2026 | 760000 | 0 | 760000
15280 | 06-2026 | 1800000 | 0 | 1800000
15281 | 06-2026 | 196000 | 0 | 196000
15283 | 06-2026 | 780000 | 0 | 780000
15285 | 06-2026 | 350000 | 0 | 350000
15287 | 06-2026 | 650000 | 0 | 650000
15288 | 06-2026 | 310000 | 0 | 310000
15289 | 06-2026 | 930000 | 0 | 930000
15290 | 06-2026 | 930000 | 0 | 930000
15291 | 06-2026 | 1890000 | 0 | 1890000
15292 | 06-2026 | 196000 | 0 | 196000
15294 | 06-2026 | 860000 | 0 | 860000
15296 | 06-2026 | 1500000 | 0 | 1500000
15297 | 06-2026 | 500000 | 0 | 500000
15298 | 06-2026 | 310000 | 0 | 310000
15299 | 06-2026 | 446000 | 0 | 446000
15301 | 06-2026 | 550000 | 0 | 550000
15302 | 06-2026 | 460000 | 0 | 460000
15306 | 06-2026 | 180000 | 0 | 180000
15307 | 06-2026 | 1700000 | 0 | 1700000
15309 | 06-2026 | 506000 | 0 | 506000
15310 | 06-2026 | 40000 | 0 | 40000
15311 | 06-2026 | 20000 | 0 | 20000
15312 | 06-2026 | 1396000 | 0 | 1396000
15313 | 06-2026 | 180000 | 0 | 180000
15314 | 06-2026 | 270000 | 0 | 270000
15315 | 06-2026 | 50000 | 0 | 50000
15320 | 06-2026 | 730000 | 0 | 730000
15321 | 06-2026 | 250000 | 0 | 250000
15323 | 06-2026 | 1780000 | 0 | 1780000
15324 | 06-2026 | 500000 | 0 | 500000
15326 | 06-2026 | 100000 | 0 | 100000
15328 | 06-2026 | 580000 | 0 | 580000
15329 | 06-2026 | 760000 | 0 | 760000
15330 | 06-2026 | 275000 | 0 | 275000
15331 | 06-2026 | 640000 | 0 | 640000
15332 | 06-2026 | 40000 | 0 | 40000
15333 | 06-2026 | 40000 | 0 | 40000
15336 | 06-2026 | 360000 | 0 | 360000
